NAME,computation_t,experiment_t,strategy,x_0,x_1,x_2,x_3,x_4,x_5,y_0,y_1
115,434.0473825931549,0.0055332183837890625,TSEMO,0.9388933722378434,0.1802532075327955,0.6360891682722276,0.2914020435491219,0.3174718693792444,0.39066883583650563,0.11592090785171683,1.2039735310068809
116,411.5144419670105,0.003630399703979492,TSEMO,0.9829395355623934,0.8386794401251179,0.7729841129061087,0.06185231756799228,0.37828285346425095,0.7030438758064153,0.0385112704310252,1.4367233066352838
117,474.95981788635254,0.0050733089447021484,TSEMO,0.9578637821354892,0.021662573202915283,0.6833986051559219,0.8751443441726898,0.04220972862175776,0.7840061974272804,0.11200038262433254,1.6896986122786193
118,398.770427942276,0.003913402557373047,TSEMO,0.9821148461891032,0.05100979087139977,0.06381843049128672,0.13615407953349384,0.14357990914084898,0.23153071860728144,0.048409072518222386,1.7226614141612997
119,427.3641743659973,0.0036742687225341797,TSEMO,0.9618644046526821,0.40900639945801603,0.12709997196368583,0.9672600304878538,0.2867032817687474,0.9030105373583959,0.09420614706481976,1.570756714172055
120,416.21561455726624,0.004672050476074219,TSEMO,0.9585967847082307,0.37573354617104654,0.7040875981812372,0.6418320776546339,0.2995344923108948,0.03897636615145085,0.0864330057655731,1.3271278278975747
121,407.98423075675964,0.0037348270416259766,TSEMO,0.980121604097275,0.5817983068068001,0.12617966160552585,0.2013733667643234,0.159295576150824,0.05915089318647451,0.04826705242693124,1.5452842854326134
122,400.2820529937744,0.0036420822143554688,TSEMO,0.9662031437064341,0.020631103275358602,0.7557820897237538,0.6528230357690209,0.3385947288926294,0.3255901296399244,0.07296404031434839,1.3731071495819072
123,444.9364950656891,0.003743886947631836,TSEMO,0.9808444750198955,0.5292985617692316,0.3769101805272717,0.948457200483123,0.09885067418777324,0.8471302625037477,0.045083515669125745,1.4978652510061552
124,429.70867705345154,0.0037872791290283203,TSEMO,0.9833219606668816,0.14000642701136912,0.05793525059240329,0.40184322506667014,0.33605123315042856,0.4018905069524051,0.035917166869696406,1.370685536165094
125,447.9048898220062,0.0038912296295166016,TSEMO,0.9807685050385939,0.38986196300834264,0.3337492342426759,0.407928342651237,0.15058932216036536,0.6908436641894868,0.03644906067542554,1.2062054379797784
126,398.244309425354,0.0037131309509277344,TSEMO,0.9733812407557306,0.3905149510613928,0.4410111807597718,0.28301415720217554,0.04494440960775943,0.4973233497361241,0.053071221468136705,1.2685225816544
127,429.8973774909973,0.003743886947631836,TSEMO,0.9572115187554358,0.04719536522041275,0.7452738730420818,0.01668301342536854,0.6550631750347574,0.23921497628890043,0.10684303784010177,1.587248117584302
128,426.4786422252655,0.0037016868591308594,TSEMO,0.9833326280839282,0.9028044643166498,0.6981763210554518,0.5650206837067725,0.0753076069905043,0.10647312927276982,0.040339860495727534,1.5404519066255578
